fixture_id,date,home_team,away_team,home_xg,away_xg,league,season
1299164,2024-10-23,Galatasaray,IF Elfsborg,3.34,2.29,EL,2024
1299166,2024-10-24,Eintracht Frankfurt,Rīgas FS,0.86,0.49,EL,2024
1299167,2024-10-24,FC Midtjylland,Union St. Gilloise,1.78,0.73,EL,2024
1299172,2024-10-24,AS Roma,Dynamo Kyiv,2.35,0.76,EL,2024
1299171,2024-10-24,Qarabag,Ajax,0.09,2.56,EL,2024
1299169,2024-10-24,Maccabi Tel Aviv,Real Sociedad,0.51,1.26,EL,2024
1299170,2024-10-24,PAOK,Plzen,1.53,2.72,EL,2024
1299168,2024-10-24,Ferencvarosi TC,Nice,1.2,1.0,EL,2024
1299181,2024-10-24,Tottenham,AZ Alkmaar,1.87,0.41,EL,2024
1299177,2024-10-24,Lyon,Beşiktaş,2.83,1.82,EL,2024
1299174,2024-10-24,FC Porto,1899 Hoffenheim,0.59,1.3,EL,2024
1299179,2024-10-24,Rangers,FCSB,1.86,0.35,EL,2024
1299178,2024-10-24,Malmo FF,Olympiakos Piraeus,1.42,1.74,EL,2024
1299175,2024-10-24,Twente,Lazio,0.33,2.82,EL,2024
1299173,2024-10-24,Athletic Club,Slavia Praha,0.17,1.07,EL,2024
1299180,2024-10-24,Anderlecht,Ludogorets,2.15,0.83,EL,2024
1299176,2024-10-24,Fenerbahçe,Manchester United,1.15,1.21,EL,2024
1299182,2024-11-06,Beşiktaş,Malmo FF,0.91,2.31,EL,2024
1299189,2024-11-07,Nice,Twente,1.34,1.06,EL,2024
1299184,2024-11-07,Eintracht Frankfurt,Slavia Praha,0.9,1.13,EL,2024
1299183,2024-11-07,Bodo/Glimt,Qarabag,2.76,0.74,EL,2024
1299185,2024-11-07,IF Elfsborg,SC Braga,0.63,1.18,EL,2024
1299190,2024-11-07,Olympiakos Piraeus,Rangers,0.71,1.16,EL,2024
1299186,2024-11-07,FCSB,FC Midtjylland,1.75,0.89,EL,2024
1299188,2024-11-07,Ludogorets,Athletic Club,0.58,1.66,EL,2024
1299187,2024-11-07,Galatasaray,Tottenham,3.13,2.01,EL,2024
1299191,2024-11-07,Union St. Gilloise,AS Roma,0.83,0.62,EL,2024
1299196,2024-11-07,Manchester United,PAOK,1.16,1.33,EL,2024
1299198,2024-11-07,1899 Hoffenheim,Lyon,1.4,0.98,EL,2024
1299192,2024-11-07,Ajax,Maccabi Tel Aviv,3.68,1.02,EL,2024
1299193,2024-11-07,AZ Alkmaar,Fenerbahçe,2.83,2.32,EL,2024
1299195,2024-11-07,Lazio,FC Porto,1.49,0.57,EL,2024
1299199,2024-11-07,Plzen,Real Sociedad,0.52,2.02,EL,2024
1299194,2024-11-07,Dynamo Kyiv,Ferencvarosi TC,0.45,2.69,EL,2024
1299197,2024-11-07,Rīgas FS,Anderlecht,0.86,0.58,EL,2024
1299201,2024-11-28,AZ Alkmaar,Galatasaray,1.67,2.1,EL,2024
1299204,2024-11-28,Lazio,Ludogorets,1.11,0.16,EL,2024
1299200,2024-11-28,Athletic Club,IF Elfsborg,1.43,0.27,EL,2024
1299202,2024-11-28,Beşiktaş,Maccabi Tel Aviv,1.83,2.96,EL,2024
1299207,2024-11-28,Anderlecht,FC Porto,0.91,1.41,EL,2024
1299205,2024-11-28,Qarabag,Lyon,2.51,2.35,EL,2024
1299203,2024-11-28,Dynamo Kyiv,Plzen,0.88,1.06,EL,2024
1299206,2024-11-28,Rīgas FS,PAOK,0.52,1.61,EL,2024
1299212,2024-11-28,Manchester United,Bodo/Glimt,2.95,0.77,EL,2024
1299217,2024-11-28,Tottenham,AS Roma,3.74,2.29,EL,2024
1299213,2024-11-28,Nice,Rangers,1.38,2.3,EL,2024
1299216,2024-11-28,SC Braga,1899 Hoffenheim,0.48,0.78,EL,2024
1299208,2024-11-28,FC Midtjylland,Eintracht Frankfurt,0.82,2.49,EL,2024
1299209,2024-11-28,Twente,Union St. Gilloise,0.8,2.07,EL,2024
1299214,2024-11-28,Real Sociedad,Ajax,2.04,0.7,EL,2024
1299210,2024-11-28,FCSB,Olympiakos Piraeus,0.48,1.08,EL,2024
1299215,2024-11-28,Slavia Praha,Fenerbahçe,2.14,0.73,EL,2024
1299211,2024-11-28,Ferencvarosi TC,Malmo FF,1.48,1.31,EL,2024
1299218,2024-12-11,Fenerbahçe,Athletic Club,0.38,1.48,EL,2024
1299224,2024-12-12,1899 Hoffenheim,FCSB,0.9,0.69,EL,2024
1299220,2024-12-12,Malmo FF,Galatasaray,2.45,0.81,EL,2024
1299223,2024-12-12,AS Roma,SC Braga,3.59,1.09,EL,2024
1299221,2024-12-12,Olympiakos Piraeus,Twente,1.63,1.1,EL,2024
1299219,2024-12-12,Ludogorets,AZ Alkmaar,0.98,2.56,EL,2024
1299226,2024-12-12,Plzen,Manchester United,0.95,2.73,EL,2024
1299222,2024-12-12,PAOK,Ferencvarosi TC,3.06,0.69,EL,2024
1299225,2024-12-12,Union St. Gilloise,Nice,3.82,0.87,EL,2024
1299231,2024-12-12,Lyon,Eintracht Frankfurt,2.2,1.1,EL,2024
1299227,2024-12-12,Ajax,Lazio,2.18,1.59,EL,2024
1299230,2024-12-12,FC Porto,FC Midtjylland,2.35,0.97,EL,2024
1299233,2024-12-12,Rangers,Tottenham,1.28,0.87,EL,2024
1299228,2024-12-12,Bodo/Glimt,Beşiktaş,1.77,1.78,EL,2024
1299229,2024-12-12,IF Elfsborg,Qarabag,1.52,1.02,EL,2024
1299234,2024-12-12,Real Sociedad,Dynamo Kyiv,3.12,0.15,EL,2024
1299235,2024-12-12,Slavia Praha,Anderlecht,1.34,0.87,EL,2024
1299232,2024-12-12,Maccabi Tel Aviv,Rīgas FS,0.51,1.87,EL,2024
1299236,2025-01-21,Galatasaray,Dynamo Kyiv,3.34,0.98,EL,2024
1299237,2025-01-22,Beşiktaş,Athletic Club,2.8,1.04,EL,2024
1299244,2025-01-23,1899 Hoffenheim,Tottenham,2.55,2.12,EL,2024
1299238,2025-01-23,AZ Alkmaar,AS Roma,1.08,0.73,EL,2024
1299240,2025-01-23,FC Porto,Olympiakos Piraeus,1.14,0.45,EL,2024
1299239,2025-01-23,Bodo/Glimt,Maccabi Tel Aviv,2.95,0.7,EL,2024
1299242,2025-01-23,Malmo FF,Twente,0.95,2.1,EL,2024
1299243,2025-01-23,Qarabag,FCSB,1.42,0.79,EL,2024
1299245,2025-01-23,Plzen,Anderlecht,1.67,0.5,EL,2024
1299241,2025-01-23,Fenerbahçe,Lyon,1.04,0.8,EL,2024
1299250,2025-01-23,Manchester United,Rangers,2.69,1.42,EL,2024
1299246,2025-01-23,Eintracht Frankfurt,Ferencvarosi TC,1.43,0.03,EL,2024
1299247,2025-01-23,IF Elfsborg,Nice,0.77,1.7,EL,2024
1299248,2025-01-23,Lazio,Real Sociedad,1.53,1.58,EL,2024
1299249,2025-01-23,Ludogorets,FC Midtjylland,0.76,2.29,EL,2024
1299251,2025-01-23,PAOK,Slavia Praha,2.12,0.84,EL,2024
1299253,2025-01-23,Union St. Gilloise,SC Braga,0.84,1.76,EL,2024
1299252,2025-01-23,Rīgas FS,Ajax,0.24,1.05,EL,2024
1299271,2025-01-30,Tottenham,IF Elfsborg,1.48,0.46,EL,2024
1299261,2025-01-30,Lyon,Ludogorets,1.3,2.43,EL,2024
1299263,2025-01-30,Nice,Bodo/Glimt,1.04,0.89,EL,2024
1299254,2025-01-30,Ajax,Galatasaray,1.44,2.71,EL,2024
1299270,2025-01-30,SC Braga,Lazio,0.75,0.6,EL,2024
1299265,2025-01-30,Rangers,Union St. Gilloise,1.75,2.4,EL,2024
1299257,2025-01-30,FC Midtjylland,Fenerbahçe,1.52,1.47,EL,2024
1299258,2025-01-30,Twente,Beşiktaş,2.21,0.62,EL,2024
1299267,2025-01-30,AS Roma,Eintracht Frankfurt,1.95,0.39,EL,2024
1299255,2025-01-30,Athletic Club,Plzen,2.2,0.58,EL,2024
1299266,2025-01-30,Real Sociedad,PAOK,1.99,1.41,EL,2024
1299264,2025-01-30,Olympiakos Piraeus,Qarabag,3.8,0.17,EL,2024
1299268,2025-01-30,Anderlecht,1899 Hoffenheim,1.39,1.7,EL,2024
1299259,2025-01-30,FCSB,Manchester United,0.55,2.88,EL,2024
1299269,2025-01-30,Slavia Praha,Malmo FF,1.83,2.3,EL,2024
1299256,2025-01-30,Dynamo Kyiv,Rīgas FS,0.72,1.11,EL,2024
1299262,2025-01-30,Maccabi Tel Aviv,FC Porto,0.52,0.67,EL,2024
1299260,2025-01-30,Ferencvarosi TC,AZ Alkmaar,1.7,0.74,EL,2024
1345755,2025-02-13,FC Midtjylland,Real Sociedad,1.1,1.26,EL,2024
1345759,2025-02-13,Fenerbahçe,Anderlecht,1.51,0.59,EL,2024
1345753,2025-02-13,Ferencvarosi TC,Plzen,1.02,1.13,EL,2024
1345757,2025-02-13,Union St. Gilloise,Ajax,0.59,1.36,EL,2024
1345763,2025-02-13,AZ Alkmaar,Galatasaray,3.65,0.52,EL,2024
1345761,2025-02-13,FC Porto,AS Roma,0.75,1.25,EL,2024
1345767,2025-02-13,Twente,Bodo/Glimt,1.65,0.45,EL,2024
1345765,2025-02-13,PAOK,FCSB,0.29,1.84,EL,2024
1345768,2025-02-20,Bodo/Glimt,Twente,1.9,1.18,EL,2024
1345762,2025-02-20,AS Roma,FC Porto,2.68,0.56,EL,2024
1345766,2025-02-20,FCSB,PAOK,1.19,0.87,EL,2024
1345764,2025-02-20,Galatasaray,AZ Alkmaar,0.93,3.2,EL,2024
1345758,2025-02-20,Ajax,Union St. Gilloise,1.72,4.02,EL,2024
1345756,2025-02-20,Real Sociedad,FC Midtjylland,4.59,1.17,EL,2024
1345760,2025-02-20,Anderlecht,Fenerbahçe,2.43,1.26,EL,2024
1345754,2025-02-20,Plzen,Ferencvarosi TC,2.35,0.54,EL,2024
1353186,2025-03-06,AZ Alkmaar,Tottenham,1.61,0.44,EL,2024
1353192,2025-03-06,Real Sociedad,Manchester United,1.46,1.16,EL,2024
1353190,2025-03-06,FCSB,Lyon,1.3,1.31,EL,2024
1353188,2025-03-06,Fenerbahçe,Rangers,1.8,1.82,EL,2024
1353198,2025-03-06,Ajax,Eintracht Frankfurt,1.66,1.6,EL,2024
1353196,2025-03-06,Bodo/Glimt,Olympiakos Piraeus,2.23,1.99,EL,2024
1353200,2025-03-06,AS Roma,Athletic Club,1.2,1.19,EL,2024
1353194,2025-03-06,Plzen,Lazio,1.31,1.25,EL,2024
1353199,2025-03-13,Eintracht Frankfurt,Ajax,2.45,0.56,EL,2024
1353195,2025-03-13,Lazio,Plzen,0.9,0.64,EL,2024
1353201,2025-03-13,Athletic Club,AS Roma,1.84,1.15,EL,2024
1353197,2025-03-13,Olympiakos Piraeus,Bodo/Glimt,2.98,0.46,EL,2024
1353193,2025-03-13,Manchester United,Real Sociedad,4.25,1.05,EL,2024
1353187,2025-03-13,Tottenham,AZ Alkmaar,2.23,1.19,EL,2024
1353191,2025-03-13,Lyon,FCSB,2.81,0.52,EL,2024
1353189,2025-03-13,Rangers,Fenerbahçe,0.97,2.01,EL,2024
1361276,2025-04-10,Bodo/Glimt,Lazio,2.93,0.38,EL,2024
1361278,2025-04-10,Tottenham,Eintracht Frankfurt,0.94,0.36,EL,2024
1361282,2025-04-10,Lyon,Manchester United,1.76,1.22,EL,2024
1361280,2025-04-10,Rangers,Athletic Club,0.14,2.37,EL,2024
1361283,2025-04-17,Manchester United,Lyon,3.25,2.58,EL,2024
1361279,2025-04-17,Eintracht Frankfurt,Tottenham,0.91,1.71,EL,2024
1361277,2025-04-17,Lazio,Bodo/Glimt,3.91,1.42,EL,2024
1361281,2025-04-17,Athletic Club,Rangers,2.7,0.54,EL,2024
1371990,2025-05-01,Tottenham,Bodo/Glimt,3.06,0.26,EL,2024
1371992,2025-05-01,Athletic Club,Manchester United,1.11,2.55,EL,2024
1371993,2025-05-08,Manchester United,Athletic Club,2.19,0.81,EL,2024
1371991,2025-05-08,Bodo/Glimt,Tottenham,0.43,0.77,EL,2024
1374897,2025-05-21,Tottenham,Manchester United,1.01,0.97,EL,2024
